Id,Company,ScriptCode,Symbol,url,price,ExchangeName,sname,tag,stockprice,chg,chgp,chgdir,score,scoretext,stock_traded_status,show_score,recurl
246592,Shemaroo Entertainment Ltd - <b>INE363M01019</b>,538685,SHEMAROO,https://www.marketsmojo.com/stocks-analysis/shemaroo-entertainment-246592-0,,bse,Shemaroo Entert.,Stock,112.35,2.40,2.18,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
780523,Shilpa Medicare Ltd - <b>INE790G01031</b>,530549,SHILPAMED,https://www.marketsmojo.com/stocks-analysis/shilpa-medicare-780523-0,,bse,Shilpa Medicare,Stock,916.90,12.00,1.33,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
633866,Shivalik Rasayan Ltd - <b>INE788J01021</b>,539148,SHIVALIK,https://www.marketsmojo.com/stocks-analysis/shivalik-rasayan-633866-0,,bse,Shivalik Rasayan,Stock,550.70,0.45,0.08,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
981419,Shivam Autotech Ltd - <b>INE637H01024</b>,532776,SHIVAMAUTO,https://www.marketsmojo.com/stocks-analysis/shivam-autotech-981419-0,,bse,Shivam Autotech,Stock,32.44,0.49,1.53,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002933,Shiva Mills Ltd - <b>INE644Y01017</b>,540961,SHIVAMILLS,https://www.marketsmojo.com/stocks-analysis/shiva-mills-1002933-0,,bse,Shiva Mills,Stock,77.84,1.34,1.75,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
649649,Shiva Texyarn Ltd - <b>INE705C01020</b>,511108,SHIVATEX,https://www.marketsmojo.com/stocks-analysis/shiva-texyarn-649649-0,,bse,Shiva Texyarn,Stock,213.00,2.80,1.33,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
999929,S H Kelkar & Company Ltd - <b>INE500L01026</b>,539450,SHK,https://www.marketsmojo.com/stocks-analysis/s-h-kelkar-company-999929-0,,bse,S H Kelkar & Co.,Stock,241.90,-3.10,-1.27,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
879915,Shoppers Stop Ltd - <b>INE498B01024</b>,532638,SHOPERSTOP,https://www.marketsmojo.com/stocks-analysis/shoppers-stop-879915-0,,bse,Shoppers Stop,Stock,505.00,3.50,0.70,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002891,Shradha Infraprojects Ltd - <b>INE715Y01031</b>,535035,SHRADHA,https://www.marketsmojo.com/stocks-analysis/shradha-infraprojects-1002891-1,,nse,Shradha Infrapr.,Stock,71.65,6.70,10.32,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
964250,Shree Digvijay Cement Co. Ltd - <b>INE232A01011</b>,502180,SHREDIGCEM,https://www.marketsmojo.com/stocks-analysis/shree-digvijay-cement-co-964250-0,,bse,Sh. Digvijay Cem,Stock,79.36,1.30,1.67,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
415346,Shree Cement Ltd. - <b>INE070A01015</b>,500387,SHREECEM,https://www.marketsmojo.com/stocks-analysis/shree-cement-415346-0,,bse,Shree Cement,Stock,29486.00,-34.00,-0.12,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
370833,Shree Pushkar Chemicals & Fertilizers Ltd - <b>INE712K01011</b>,539334,SHREEPUSHK,https://www.marketsmojo.com/stocks-analysis/shree-pushkar-chemicals-fertilizers-370833-0,,bse,Sh.Pushkar Chem.,Stock,328.95,1.35,0.41,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
633460,Shree Rama Multi-Tech Ltd - <b>INE879A01019</b>,532310,SHREERAMA,https://www.marketsmojo.com/stocks-analysis/shree-rama-multi-tech-633460-0,,bse,Sh. Rama Multi.,Stock,44.61,0.65,1.48,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002783,Shrenik Ltd - <b>INE632X01030</b>,538441,SHRENIK,https://www.marketsmojo.com/stocks-analysis/shrenik-1002783-1,,nse,Shrenik,Stock,0.62,0.00,0.00,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
355941,Shreyans Industries Ltd - <b>INE231C01019</b>,516016,SHREYANIND,https://www.marketsmojo.com/stocks-analysis/shreyans-industries-355941-0,,bse,Shreyans Inds.,Stock,227.50,1.45,0.64,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
135277,Shriram Pistons & Rings Ltd - <b>INE526E01018</b>,544344,SHRIPISTON,https://www.marketsmojo.com/stocks-analysis/shriram-pistons-rings-135277-0,,bse,Shriram Pistons,Stock,2500.00,0.00,0.00,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
397643,Shriram Finance Ltd - <b>INE721A01047</b>,511218,SHRIRAMFIN,https://www.marketsmojo.com/stocks-analysis/shriram-finance-397643-0,,bse,Shriram Finance,Stock,688.65,37.25,5.72,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003580,Shriram Properties Ltd - <b>INE217L01019</b>,543419,SHRIRAMPPS,https://www.marketsmojo.com/stocks-analysis/shriram-properties-1003580-0,,bse,Shriram Properti,Stock,98.79,0.79,0.81,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
685541,Shyam Century Ferrous Ltd - <b>INE979R01011</b>,539252,SHYAMCENT,https://www.marketsmojo.com/stocks-analysis/shyam-century-ferrous-685541-0,,bse,Shyam Century,Stock,7.84,-0.16,-2.00,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003499,Shyam Metalics & Energy Ltd - <b>INE810G01011</b>,543299,SHYAMMETL,https://www.marketsmojo.com/stocks-analysis/shyam-metalics-energy-1003499-0,,bse,Shyam Metalics,Stock,874.50,8.35,0.96,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
231543,Shyam Telecom Ltd - <b>INE635A01023</b>,517411,SHYAMTEL,https://www.marketsmojo.com/stocks-analysis/shyam-telecom-231543-0,,bse,Shyam Telecom,Stock,12.95,-0.07,-0.54,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
172368,Siemens Ltd. - <b>INE003A01024</b>,500550,SIEMENS,https://www.marketsmojo.com/stocks-analysis/siemens-172368-0,,bse,Siemens,Stock,3297.00,16.00,0.49,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003563,Sigachi Industries Ltd - <b>INE0D0K01022</b>,543389,SIGACHI,https://www.marketsmojo.com/stocks-analysis/sigachi-industries-1003563-0,,bse,Sigachi Indust.,Stock,55.51,0.81,1.48,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
235635,Signet Industries Ltd - <b>INE529F01035</b>,512131,SIGIND,https://www.marketsmojo.com/stocks-analysis/signet-industries-235635-0,,bse,Signet Industrie,Stock,67.95,-0.54,-0.79,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003434,Sigma Solve Ltd - <b>INE0A0S01010</b>,543917,SIGMA,https://www.marketsmojo.com/stocks-analysis/sigma-solve-1003434-0,,bse,Sigma Solve,Stock,377.00,13.00,3.57,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
10039014,SignatureGlobal India Ltd - <b>INE903U01023</b>,543990,SIGNATURE,https://www.marketsmojo.com/stocks-analysis/signatureglobal-india-10039014-0,,bse,SignatureGlobal,Stock,1282.45,30.75,2.46,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
10039158,Signpost India Ltd - <b>INE0KGZ01021</b>,544117,SIGNPOST,https://www.marketsmojo.com/stocks-analysis/signpost-india-10039158-0,,bse,Signpost India,Stock,190.15,-12.15,-6.01,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002752,Sikko Industries Ltd - <b>INE112X01017</b>,538419,SIKKO,https://www.marketsmojo.com/stocks-analysis/sikko-industries-1002752-1,,nse,Sikko Industries,Stock,76.29,0.39,0.51,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
478090,Standard Industries Ltd - <b>INE173A01025</b>,530017,SIL,https://www.marketsmojo.com/stocks-analysis/standard-industries-478090-0,,bse,Standard Inds.,Stock,19.79,0.26,1.33,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003068,Silgo Retail Ltd - <b>INE01II01013</b>,535117,SILGO,https://www.marketsmojo.com/stocks-analysis/silgo-retail-1003068-1,,nse,Silgo Retail,Stock,55.16,1.08,2.00,1,,,Not Traded,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
928757,SIL Investments Ltd - <b>INE923A01015</b>,521194,SILINV,https://www.marketsmojo.com/stocks-analysis/sil-investments-928757-0,,bse,SIL Investments,Stock,595.20,-21.30,-3.45,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002911,Silly Monks Entertainment Ltd - <b>INE203Y01012</b>,535043,SILLYMONKS,https://www.marketsmojo.com/stocks-analysis/silly-monks-entertainment-1002911-1,,nse,Silly Monks,Stock,15.73,-0.17,-1.07,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002884,Silver Touch Technologies Ltd - <b>INE625X01018</b>,543525,SILVERTUC,https://www.marketsmojo.com/stocks-analysis/silver-touch-technologies-1002884-0,,bse,Silver Touch,Stock,774.55,12.95,1.70,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002589,Simbhaoli Sugars Ltd - <b>INE748T01016</b>,539742,SIMBHALS,https://www.marketsmojo.com/stocks-analysis/simbhaoli-sugars-1002589-0,,bse,Simbhaoli Sugar,Stock,16.50,0.42,2.61,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
611646,Simplex Infrastructures Ltd - <b>INE059B01024</b>,523838,SIMPLEXINF,https://www.marketsmojo.com/stocks-analysis/simplex-infrastructures-611646-0,,bse,Simplex Infra,Stock,287.05,-7.00,-2.38,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
847560,Sinclairs Hotels Ltd - <b>INE985A01022</b>,523023,SINCLAIR,https://www.marketsmojo.com/stocks-analysis/sinclairs-hotels-847560-0,,bse,Sinclairs Hotels,Stock,93.95,2.75,3.02,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
661429,Sindhu Trade Links Ltd - <b>INE325D01025</b>,532029,SINDHUTRAD,https://www.marketsmojo.com/stocks-analysis/sindhu-trade-links-661429-0,,bse,Sindhu Trade,Stock,23.12,0.97,4.38,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002916,Sintercom India Ltd - <b>INE129Z01016</b>,535047,SINTERCOM,https://www.marketsmojo.com/stocks-analysis/sintercom-india-1002916-1,,nse,Sintercom India,Stock,134.27,6.11,4.77,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002997,Sirca Paints India Ltd - <b>INE792Z01011</b>,543686,SIRCA,https://www.marketsmojo.com/stocks-analysis/sirca-paints-india-1002997-0,,bse,Sirca Paints,Stock,367.00,4.40,1.21,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1002800,SIS Ltd - <b>INE285J01028</b>,540673,SIS,https://www.marketsmojo.com/stocks-analysis/sis-1002800-0,,bse,SIS,Stock,370.30,-5.70,-1.52,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
774406,Siti Networks Ltd - <b>INE965H01011</b>,532795,SITINET,https://www.marketsmojo.com/stocks-analysis/siti-networks-774406-0,,bse,Siti Networks,Stock,0.51,0.00,0.00,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
426139,Siyaram Silk Mills Ltd - <b>INE076B01028</b>,503811,SIYSIL,https://www.marketsmojo.com/stocks-analysis/siyaram-silk-mills-426139-0,,bse,Siyaram Silk,Stock,697.65,-7.05,-1.00,-1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
1003564,S J S Enterprises Ltd - <b>INE284S01014</b>,543387,SJS,https://www.marketsmojo.com/stocks-analysis/s-j-s-enterprises-1003564-0,,bse,SJS Enterprises,Stock,1130.00,16.70,1.50,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
766446,SJVN Ltd. - <b>INE002L01015</b>,533206,SJVN,https://www.marketsmojo.com/stocks-analysis/sjvn-766446-0,,bse,SJVN,Stock,103.72,1.23,1.20,1,,,Active,0,https://www.marketsmojo.com/mojo/professionalpack?s=buy
