code,message,data
200,Success,"{'alert': 'suspended', 'stock_name': 'Fourth Generation Information Systems Ltd', 'stock_url_name': '/stocks-analysis/fourth-generation-information-systems', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/fourth-generation-information-systems-530648-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Tirupati Inks Ltd', 'stock_url_name': '/stocks-analysis/tirupati-inks', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/tirupati-inks-268637-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Saral Mining Ltd', 'stock_url_name': '/stocks-analysis/saral-mining', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/saral-mining-268621-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Uniworth Textiles Ltd', 'stock_url_name': '/stocks-analysis/uniworth-textiles', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/uniworth-textiles-498030-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Dion Global Solutions Ltd', 'stock_url_name': '/stocks-analysis/dion-global-solutions', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/dion-global-solutions-825843-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Bharat Financial Inclusion Ltd(Merged))', 'stock_url_name': '/stocks-analysis/bharat-financial-inclusion-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bharat-financial-inclusion-ltdmerged-104922-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Ashoka Refineries Ltd', 'stock_url_name': '/stocks-analysis/ashoka-refineries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ashoka-refineries-858592-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Moving Picture Company (I) Ltd', 'stock_url_name': '/stocks-analysis/moving-picture-company-i', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/moving-picture-company-i-629272-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Bluechip Stockspin Ltd', 'stock_url_name': '/stocks-analysis/bluechip-stockspin', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bluechip-stockspin-301600-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'PALCO Ltd', 'stock_url_name': '/stocks-analysis/palco', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/palco-858652-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Goldline International Finvest Ltd', 'stock_url_name': '/stocks-analysis/goldline-international-finvest', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/goldline-international-finvest-137897-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'High Ground Enterprise Ltd', 'stock_url_name': '/stocks-analysis/high-ground-enterprise', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/high-ground-enterprise-826028-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Twilight Litaka Pharma Ltd', 'stock_url_name': '/stocks-analysis/twilight-litaka-pharma', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/twilight-litaka-pharma-334543-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Iconik Sports and Events Ltd', 'stock_url_name': '/stocks-analysis/iconik-sports-and-events', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/iconik-sports-and-events-367311-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Eduexel Infotainment Ltd', 'stock_url_name': '/stocks-analysis/eduexel-infotainment', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/eduexel-infotainment-301731-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'BMB Music & Magnetics Ltd', 'stock_url_name': '/stocks-analysis/bmb-music-magnetics', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bmb-music-magnetics-563914-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Pradip Overseas Ltd', 'stock_url_name': '/stocks-analysis/pradip-overseas', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/pradip-overseas-662274-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Metalyst Forgings Ltd', 'stock_url_name': '/stocks-analysis/metalyst-forgings', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/metalyst-forgings-432731-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Futura Polyesters Ltd', 'stock_url_name': '/stocks-analysis/futura-polyesters', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/futura-polyesters-170745-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Parsoli Corporation Ltd', 'stock_url_name': '/stocks-analysis/parsoli-corporation', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/parsoli-corporation-432752-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Rajlaxmi Industries Ltd', 'stock_url_name': '/stocks-analysis/rajlaxmi-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/rajlaxmi-industries-727834-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Trinetra Cement Ltd(Merged)', 'stock_url_name': '/stocks-analysis/trinetra-cement-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/trinetra-cement-ltdmerged-236414-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Binny Ltd', 'stock_url_name': '/stocks-analysis/binny', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/binny-465720-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'SRS Finance Ltd', 'stock_url_name': '/stocks-analysis/srs-finance', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/srs-finance-629496-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Radford Global Ltd', 'stock_url_name': '/stocks-analysis/radford-global', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/radford-global-138128-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Aurangabad Paper Mills Ltd', 'stock_url_name': '/stocks-analysis/aurangabad-paper-mills', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/aurangabad-paper-mills-334902-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Crazy Infra & Infomedia Ltd', 'stock_url_name': '/stocks-analysis/crazy-infra-infomedia', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/crazy-infra-infomedia-564241-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Trident Tools Ltd', 'stock_url_name': '/stocks-analysis/trident-tools', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/trident-tools-957605-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Ador Fontech Ltd', 'stock_url_name': '/stocks-analysis/ador-fontech', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ador-fontech-826251-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'LML Ltd', 'stock_url_name': '/stocks-analysis/lml', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/lml-859292-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Finalysis Credit & Guarantee Company Ltd', 'stock_url_name': '/stocks-analysis/finalysis-credit-guarantee-company', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/finalysis-credit-guarantee-company-138134-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Essar Ports Ltd', 'stock_url_name': '/stocks-analysis/essar-ports', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/essar-ports-203979-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Neo Infracon Ltd', 'stock_url_name': '/stocks-analysis/neo-infracon', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/neo-infracon-302177-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Thambbi Modern Spinning Mills Ltd', 'stock_url_name': '/stocks-analysis/thambbi-modern-spinning-mills', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/thambbi-modern-spinning-mills-564508-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Geefcee Finance Ltd', 'stock_url_name': '/stocks-analysis/geefcee-finance', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/geefcee-finance-105625-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'RNB Industries Ltd', 'stock_url_name': '/stocks-analysis/rnb-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/rnb-industries-597279-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Vaishnavi Gold Ltd', 'stock_url_name': '/stocks-analysis/vaishnavi-gold', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vaishnavi-gold-892263-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Zenith Computers Ltd', 'stock_url_name': '/stocks-analysis/zenith-computers', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/zenith-computers-367943-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Virgo Polymers (India) Ltd', 'stock_url_name': '/stocks-analysis/virgo-polymers-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/virgo-polymers-india-105864-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'merged', 'stock_name': 'Rhodia Specialty Chemicals India Ltd(Merged)', 'stock_url_name': '/stocks-analysis/rhodia-specialty-chemicals-india-ltdmerged', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/rhodia-specialty-chemicals-india-ltdmerged-269756-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Vijay Textiles Ltd', 'stock_url_name': '/stocks-analysis/vijay-textiles', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vijay-textiles-990635-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Empee Distilleries Ltd', 'stock_url_name': '/stocks-analysis/empee-distilleries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/empee-distilleries-892445-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Tata Motors-DVR', 'stock_url_name': '/stocks-analysis/tata-motors-dvr', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/tata-motors-dvr-302622-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Ambition Mica Ltd', 'stock_url_name': '/stocks-analysis/ambition-mica', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ambition-mica-433373-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Maxgrow India Ltd', 'stock_url_name': '/stocks-analysis/maxgrow-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/maxgrow-india-237038-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Twinstar Industries Ltd', 'stock_url_name': '/stocks-analysis/twinstar-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/twinstar-industries-695519-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Bhagyodaya Infrastructure Development Ltd', 'stock_url_name': '/stocks-analysis/bhagyodaya-infrastructure-development', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bhagyodaya-infrastructure-development-958035-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'ACE EduTrend Ltd', 'stock_url_name': '/stocks-analysis/ace-edutrend', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ace-edutrend-597745-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Assam Company India Ltd', 'stock_url_name': '/stocks-analysis/assam-company-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/assam-company-india-302921-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Telephone Cables Ltd', 'stock_url_name': '/stocks-analysis/telephone-cables', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/telephone-cables-958211-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Usher Agro Ltd', 'stock_url_name': '/stocks-analysis/usher-agro', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/usher-agro-663264-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Provogue (India) Ltd', 'stock_url_name': '/stocks-analysis/provogue-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/provogue-india-466740-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Pincon Lifestyle Ltd', 'stock_url_name': '/stocks-analysis/pincon-lifestyle', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/pincon-lifestyle-335680-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'ICSA (India) Ltd', 'stock_url_name': '/stocks-analysis/icsa-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/icsa-india-302900-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'KD Leisures Ltd', 'stock_url_name': '/stocks-analysis/kd-leisures', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/kd-leisures-794443-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Apex Buildsys Ltd', 'stock_url_name': '/stocks-analysis/apex-buildsys', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/apex-buildsys-302929-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'We Internet Ltd', 'stock_url_name': '/stocks-analysis/we-internet', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/we-internet-368412-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'FE (India) Ltd', 'stock_url_name': '/stocks-analysis/fe-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/fe-india-925519-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Venkat Pharma Ltd', 'stock_url_name': '/stocks-analysis/venkat-pharma', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/venkat-pharma-991058-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Ensa Steel Industries Ltd', 'stock_url_name': '/stocks-analysis/ensa-steel-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/ensa-steel-industries-106396-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Bombay Swadeshi Stores Ltd', 'stock_url_name': '/stocks-analysis/bombay-swadeshi-stores', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/bombay-swadeshi-stores-925124-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Jaihind Projects Ltd', 'stock_url_name': '/stocks-analysis/jaihind-projects', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/jaihind-projects-433379-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Deltron Ltd', 'stock_url_name': '/stocks-analysis/deltron', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/deltron-958087-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Dr.Datsons Labs Ltd', 'stock_url_name': '/stocks-analysis/drdatsons-labs', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/drdatsons-labs-499670-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'K-Lifestyle & Industries Ltd', 'stock_url_name': '/stocks-analysis/k-lifestyle-industries', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/k-lifestyle-industries-663567-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Silverton Spinners Ltd', 'stock_url_name': '/stocks-analysis/silverton-spinners', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/silverton-spinners-728805-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Kanco Enterprises Ltd', 'stock_url_name': '/stocks-analysis/kanco-enterprises', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/kanco-enterprises-401311-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Naisargik Agritech (India) Ltd', 'stock_url_name': '/stocks-analysis/naisargik-agritech-india', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/naisargik-agritech-india-139043-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots3', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'delisted', 'stock_name': 'Vimal Oil and Foods Ltd', 'stock_url_name': '/stocks-analysis/vimal-oil-and-foods', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/vimal-oil-and-foods-729163-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots1', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
200,Success,"{'alert': 'suspended', 'stock_name': 'Marmagoa Steel Ltd', 'stock_url_name': '/stocks-analysis/marmagoa-steel', 'stock_url': 'https://www.marketsmojo.com/stocks-analysis/marmagoa-steel-401590-0', 'is_blur': 1, 'is_blur_class': 'stock-four-dots2', 'ut_source': 'SB_Stocks_Ticker', 'is_blur_url': 'openLoginModal|SB_Stocks_Dashboard'}"
